section,key,u,v,i,t,value
cost,cY,,,35,,1
cost,cY,,,36,,1
cost,cY,,,37,,1
cost,cY,,,38,,1
cost,cY,,,39,,1
cost,cY,,,40,,1
cost,cY,,,41,,1
cost,cY,,,42,,1
cost,cY,,,43,,1
cost,cY,,,44,,1
cost,cY,,,45,,1
cost,cY,,,46,,1
cost,cY,,,47,,1
cost,cY,,,48,,1
cost,cY,,,49,,1
cost,cY,,,50,,1
cost,cY,,,51,,1
cost,cY,,,52,,1
cost,cY,,,53,,1
cost,cY,,,54,,1
cost,cY,,,55,,1
cost,cY,,,56,,1
cost,cY,,,57,,1
cost,cY,,,58,,1
cost,cY,,,59,,1
cost,cY,,,60,,1
cost,cY,,,61,,1
cost,cY,,,62,,1
cost,cY,,,63,,1
cost,cY,,,64,,1
cost,cY,,,65,,1
cost,cY,,,66,,1
cost,cY,,,67,,1
cost,cY,,,68,,1
cost,cY,,,69,,1
cost,cY,,,70,,1
cost,cY,,,71,,1
cost,cY,,,72,,1
cost,cY,,,73,,1
cost,cY,,,74,,1
cost,cY,,,75,,1
cost,cY,,,76,,1
cost,cY,,,77,,1
cost,cY,,,78,,1
cost,cY,,,79,,1
cost,cY,,,80,,1
cost,cY,,,81,,1
cost,cY,,,82,,1
cost,cY,,,83,,1
cost,cY,,,84,,1
cost,cY,,,85,,1
cost,cY,,,86,,1
cost,cY,,,87,,1
cost,cY,,,88,,1
cost,cY,,,89,,1
cost,cY,,,90,,1
cost,cY,,,91,,1
cost,cY,,,92,,1
cost,cY,,,93,,1
cost,cY,,,94,,1
cost,cY,,,95,,1
cost,cY,,,96,,1
cost,cY,,,97,,1
cost,cY,,,98,,1
cost,cY,,,99,,1
cost,cY,,,100,,1
cost,cY,,,101,,1
cost,cY,,,102,,1
cost,cY,,,103,,1
cost,cY,,,104,,1
cost,cY,,,105,,1
cost,cY,,,106,,1
cost,cY,,,107,,1
cost,cY,,,108,,1
cost,cY,,,109,,1
cost,cY,,,110,,1
cost,cY,,,111,,1
cost,cY,,,112,,1
cost,cY,,,113,,1
cost,cY,,,114,,1
cost,cY,,,115,,1
cost,cY,,,116,,1
cost,cY,,,117,,1
cost,cY,,,118,,1
cost,cY,,,119,,1
cost,cY,,,120,,1
cost,cY,,,121,,1
cost,cY,,,122,,1
cost,cY,,,123,,1
cost,cY,,,124,,1
cost,cY,,,125,,1
cost,cY,,,126,,1
cost,cY,,,127,,1
cost,cY,,,128,,1
cost,cY,,,129,,1
cost,cY,,,130,,1
cost,cY,,,131,,1
cost,cY,,,132,,1
cost,cY,,,133,,1
cost,cY,,,134,,1
cost,cY,,,135,,1
cost,cY,,,136,,1
cost,cY,,,137,,1
cost,cY,,,138,,1
cost,cY,,,139,,1
cost,cY,,,140,,1
cost,cY,,,141,,1
cost,cY,,,142,,1
cost,cY,,,143,,1
cost,cY,,,144,,1
cost,cY,,,145,,1
cost,cY,,,146,,1
cost,cY,,,147,,1
cost,cY,,,148,,1
cost,cY,,,149,,1
cost,cY,,,150,,1
cost,cY,,,151,,1
cost,cY,,,152,,1
cost,cY,,,153,,1
cost,cY,,,154,,1
cost,cY,,,155,,1
cost,cY,,,156,,1
cost,cY,,,157,,1
cost,cY,,,158,,1
cost,cY,,,159,,1
cost,cY,,,160,,1
cost,cY,,,161,,1
cost,cY,,,162,,1
cost,cY,,,163,,1
cost,cY,,,164,,1
cost,cY,,,165,,1
cost,cY,,,166,,1
cost,cY,,,167,,1
cost,cY,,,168,,1
cost,cY,,,169,,1
cost,cY,,,170,,1
cost,cY,,,171,,1
cost,cY,,,172,,1
cost,cY,,,173,,1
cost,cY,,,174,,1
cost,cY,,,175,,1
cost,cY,,,176,,1
cost,cY,,,177,,1
cost,cY,,,178,,1
cost,cY,,,179,,1
cost,cY,,,180,,1
cost,cY,,,181,,1
cost,cY,,,182,,1
cost,cY,,,183,,1
cost,cY,,,184,,1
cost,cY,,,185,,1
cost,cY,,,186,,1
cost,cY,,,187,,1
cost,cY,,,188,,1
cost,cY,,,189,,1
cost,cY,,,190,,1
cost,cY,,,191,,1
cost,cY,,,192,,1
cost,cY,,,193,,1
cost,cY,,,194,,1
cost,cY,,,195,,1
cost,cY,,,196,,1
cost,cY,,,197,,1
cost,cY,,,198,,1
cost,cY,,,199,,1
cost,cY,,,200,,1
cost,cY,,,201,,1
cost,cY,,,202,,1
cost,cY,,,203,,1
cost,cY,,,204,,1
cost,cY,,,205,,1
cost,cY,,,206,,1
cost,cY,,,207,,1
cost,cY,,,208,,1
cost,cY,,,209,,1
cost,cY,,,210,,1
cost,cY,,,211,,1
cost,cY,,,212,,1
cost,cY,,,213,,1
cost,cY,,,214,,1
cost,cY,,,215,,1
cost,cY,,,216,,1
cost,cY,,,217,,1
cost,cY,,,218,,1
cost,cY,,,219,,1
cost,cY,,,220,,1
cost,cY,,,221,,1
cost,cY,,,222,,1
cost,cY,,,223,,1
cost,cY,,,224,,1
cost,cY,,,225,,1
cost,cY,,,226,,1
cost,cY,,,227,,1
cost,cY,,,228,,1
cost,cY,,,229,,1
cost,cY,,,230,,1
cost,cY,,,231,,1
cost,cY,,,232,,1
cost,cY,,,233,,1
cost,cY,,,234,,1
cost,cY,,,235,,1
cost,cY,,,236,,1
cost,cY,,,237,,1
cost,cY,,,238,,1
cost,cY,,,239,,1
cost,cY,,,240,,1
cost,cY,,,241,,1
cost,cY,,,242,,1
cost,cY,,,243,,1
cost,cY,,,244,,1
cost,cY,,,245,,1
cost,cY,,,246,,1
cost,cY,,,247,,1
cost,cY,,,248,,1
cost,cY,,,249,,1
cost,cY,,,250,,1
cost,cY,,,251,,1
cost,cY,,,252,,1
cost,cY,,,253,,1
cost,cY,,,254,,1
cost,cY,,,255,,1
cost,cY,,,256,,1
cost,cY,,,257,,1
cost,cY,,,258,,1
cost,cY,,,259,,1
cost,cY,,,260,,1
cost,cY,,,261,,1
cost,cY,,,262,,1
cost,cY,,,263,,1
cost,cY,,,264,,1
cost,cY,,,265,,1
cost,cY,,,266,,1
cost,cY,,,267,,1
cost,cY,,,268,,1
cost,cY,,,269,,1
cost,cY,,,270,,1
cost,cY,,,271,,1
cost,cY,,,272,,1
cost,cY,,,273,,1
cost,cY,,,274,,1
cost,cY,,,275,,1
cost,cY,,,276,,1
cost,cY,,,277,,1
cost,cY,,,278,,1
cost,cY,,,279,,1
cost,cY,,,280,,1
cost,cY,,,281,,1
cost,cY,,,282,,1
cost,cY,,,283,,1
cost,cY,,,284,,1
cost,cY,,,285,,1
cost,cY,,,286,,1
cost,cY,,,287,,1
cost,cY,,,288,,1
cost,cY,,,289,,1
cost,cY,,,290,,1
cost,cY,,,291,,1
cost,cY,,,292,,1
cost,cY,,,293,,1
cost,cY,,,294,,1
cost,cY,,,295,,1
cost,cY,,,296,,1
cost,cY,,,297,,1
cost,cY,,,298,,1
cost,cY,,,299,,1
cost,cI,,,0,,1
cost,cI,,,1,,1
cost,cI,,,2,,1
cost,cI,,,3,,1
cost,cI,,,4,,1
cost,cI,,,5,,1
cost,cI,,,6,,1
cost,cI,,,7,,1
cost,cI,,,8,,1
cost,cI,,,9,,1
cost,cI,,,10,,1
cost,cI,,,11,,1
cost,cI,,,12,,1
cost,cI,,,13,,1
cost,cI,,,14,,1
cost,cI,,,15,,1
cost,cI,,,16,,1
cost,cI,,,17,,1
cost,cI,,,18,,1
cost,cI,,,19,,1
cost,cI,,,20,,1
cost,cI,,,21,,1
cost,cI,,,22,,1
cost,cI,,,23,,1
cost,cI,,,24,,1
cost,cI,,,25,,1
cost,cI,,,26,,1
cost,cI,,,27,,1
cost,cI,,,28,,1
cost,cI,,,29,,1
cost,cI,,,30,,1
cost,cI,,,31,,1
cost,cI,,,32,,1
cost,cI,,,33,,1
cost,cI,,,34,,1
cost,cI,,,35,,1
cost,cI,,,36,,1
cost,cI,,,37,,1
cost,cI,,,38,,1
cost,cI,,,39,,1
cost,cI,,,40,,1
cost,cI,,,41,,1
cost,cI,,,42,,1
cost,cI,,,43,,1
cost,cI,,,44,,1
cost,cI,,,45,,1
cost,cI,,,46,,1
cost,cI,,,47,,1
cost,cI,,,48,,1
cost,cI,,,49,,1
cost,cI,,,50,,1
cost,cI,,,51,,1
cost,cI,,,52,,1
cost,cI,,,53,,1
cost,cI,,,54,,1
cost,cI,,,55,,1
cost,cI,,,56,,1
cost,cI,,,57,,1
cost,cI,,,58,,1
cost,cI,,,59,,1
cost,cI,,,60,,1
cost,cI,,,61,,1
cost,cI,,,62,,1
cost,cI,,,63,,1
cost,cI,,,64,,1
cost,cI,,,65,,1
cost,cI,,,66,,1
cost,cI,,,67,,1
cost,cI,,,68,,1
cost,cI,,,69,,1
cost,cI,,,70,,1
cost,cI,,,71,,1
cost,cI,,,72,,1
cost,cI,,,73,,1
cost,cI,,,74,,1
cost,cI,,,75,,1
cost,cI,,,76,,1
cost,cI,,,77,,1
cost,cI,,,78,,1
cost,cI,,,79,,1
cost,cI,,,80,,1
cost,cI,,,81,,1
cost,cI,,,82,,1
cost,cI,,,83,,1
cost,cI,,,84,,1
cost,cI,,,85,,1
cost,cI,,,86,,1
cost,cI,,,87,,1
cost,cI,,,88,,1
cost,cI,,,89,,1
cost,cI,,,90,,1
cost,cI,,,91,,1
cost,cI,,,92,,1
cost,cI,,,93,,1
cost,cI,,,94,,1
cost,cI,,,95,,1
cost,cI,,,96,,1
cost,cI,,,97,,1
cost,cI,,,98,,1
cost,cI,,,99,,1
cost,cI,,,100,,1
cost,cI,,,101,,1
cost,cI,,,102,,1
cost,cI,,,103,,1
cost,cI,,,104,,1
cost,cI,,,105,,1
cost,cI,,,106,,1
cost,cI,,,107,,1
cost,cI,,,108,,1
cost,cI,,,109,,1
cost,cI,,,110,,1
cost,cI,,,111,,1
cost,cI,,,112,,1
cost,cI,,,113,,1
cost,cI,,,114,,1
cost,cI,,,115,,1
cost,cI,,,116,,1
cost,cI,,,117,,1
cost,cI,,,118,,1
cost,cI,,,119,,1
cost,cI,,,120,,1
cost,cI,,,121,,1
cost,cI,,,122,,1
cost,cI,,,123,,1
cost,cI,,,124,,1
cost,cI,,,125,,1
cost,cI,,,126,,1
cost,cI,,,127,,1
cost,cI,,,128,,1
cost,cI,,,129,,1
cost,cI,,,130,,1
cost,cI,,,131,,1
cost,cI,,,132,,1
cost,cI,,,133,,1
cost,cI,,,134,,1
cost,cI,,,135,,1
cost,cI,,,136,,1
cost,cI,,,137,,1
cost,cI,,,138,,1
cost,cI,,,139,,1
cost,cI,,,140,,1
cost,cI,,,141,,1
cost,cI,,,142,,1
cost,cI,,,143,,1
cost,cI,,,144,,1
cost,cI,,,145,,1
cost,cI,,,146,,1
cost,cI,,,147,,1
cost,cI,,,148,,1
cost,cI,,,149,,1
cost,cI,,,150,,1
cost,cI,,,151,,1
cost,cI,,,152,,1
cost,cI,,,153,,1
cost,cI,,,154,,1
cost,cI,,,155,,1
cost,cI,,,156,,1
cost,cI,,,157,,1
cost,cI,,,158,,1
cost,cI,,,159,,1
cost,cI,,,160,,1
cost,cI,,,161,,1
cost,cI,,,162,,1
cost,cI,,,163,,1
cost,cI,,,164,,1
cost,cI,,,165,,1
cost,cI,,,166,,1
cost,cI,,,167,,1
cost,cI,,,168,,1
cost,cI,,,169,,1
cost,cI,,,170,,1
cost,cI,,,171,,1
cost,cI,,,172,,1
cost,cI,,,173,,1
cost,cI,,,174,,1
cost,cI,,,175,,1
cost,cI,,,176,,1
cost,cI,,,177,,1
cost,cI,,,178,,1
cost,cI,,,179,,1
cost,cI,,,180,,1
cost,cI,,,181,,1
cost,cI,,,182,,1
cost,cI,,,183,,1
cost,cI,,,184,,1
cost,cI,,,185,,1
cost,cI,,,186,,1
cost,cI,,,187,,1
cost,cI,,,188,,1
cost,cI,,,189,,1
cost,cI,,,190,,1
cost,cI,,,191,,1
cost,cI,,,192,,1
cost,cI,,,193,,1
cost,cI,,,194,,1
cost,cI,,,195,,1
cost,cI,,,196,,1
cost,cI,,,197,,1
cost,cI,,,198,,1
cost,cI,,,199,,1
cost,cI,,,200,,1
cost,cI,,,201,,1
cost,cI,,,202,,1
cost,cI,,,203,,1
cost,cI,,,204,,1
cost,cI,,,205,,1
cost,cI,,,206,,1
cost,cI,,,207,,1
cost,cI,,,208,,1
cost,cI,,,209,,1
cost,cI,,,210,,1
cost,cI,,,211,,1
cost,cI,,,212,,1
cost,cI,,,213,,1
cost,cI,,,214,,1
cost,cI,,,215,,1
cost,cI,,,216,,1
cost,cI,,,217,,1
cost,cI,,,218,,1
cost,cI,,,219,,1
cost,cI,,,220,,1
cost,cI,,,221,,1
cost,cI,,,222,,1
cost,cI,,,223,,1
cost,cI,,,224,,1
cost,cI,,,225,,1
cost,cI,,,226,,1
cost,cI,,,227,,1
cost,cI,,,228,,1
cost,cI,,,229,,1
cost,cI,,,230,,1
cost,cI,,,231,,1
cost,cI,,,232,,1
cost,cI,,,233,,1
cost,cI,,,234,,1
cost,cI,,,235,,1
cost,cI,,,236,,1
cost,cI,,,237,,1
cost,cI,,,238,,1
cost,cI,,,239,,1
cost,cI,,,240,,1
cost,cI,,,241,,1
cost,cI,,,242,,1
cost,cI,,,243,,1
cost,cI,,,244,,1
cost,cI,,,245,,1
cost,cI,,,246,,1
cost,cI,,,247,,1
cost,cI,,,248,,1
cost,cI,,,249,,1
cost,cI,,,250,,1
cost,cI,,,251,,1
cost,cI,,,252,,1
cost,cI,,,253,,1
cost,cI,,,254,,1
cost,cI,,,255,,1
cost,cI,,,256,,1
cost,cI,,,257,,1
cost,cI,,,258,,1
cost,cI,,,259,,1
cost,cI,,,260,,1
cost,cI,,,261,,1
cost,cI,,,262,,1
cost,cI,,,263,,1
cost,cI,,,264,,1
cost,cI,,,265,,1
cost,cI,,,266,,1
cost,cI,,,267,,1
cost,cI,,,268,,1
cost,cI,,,269,,1
cost,cI,,,270,,1
cost,cI,,,271,,1
cost,cI,,,272,,1
cost,cI,,,273,,1
cost,cI,,,274,,1
cost,cI,,,275,,1
cost,cI,,,276,,1
cost,cI,,,277,,1
cost,cI,,,278,,1
cost,cI,,,279,,1
cost,cI,,,280,,1
cost,cI,,,281,,1
cost,cI,,,282,,1
cost,cI,,,283,,1
cost,cI,,,284,,1
cost,cI,,,285,,1
cost,cI,,,286,,1
cost,cI,,,287,,1
cost,cI,,,288,,1
cost,cI,,,289,,1
cost,cI,,,290,,1
cost,cI,,,291,,1
cost,cI,,,292,,1
cost,cI,,,293,,1
cost,cI,,,294,,1
cost,cI,,,295,,1
cost,cI,,,296,,1
cost,cI,,,297,,1
cost,cI,,,298,,1
cost,cI,,,299,,1
cap_usage,sX,,,0,,1
cap_usage,sX,,,1,,1
cap_usage,sX,,,2,,1
cap_usage,sX,,,3,,1
cap_usage,sX,,,4,,1
cap_usage,sX,,,5,,1
cap_usage,sX,,,6,,1
cap_usage,sX,,,7,,1
cap_usage,sX,,,8,,1
cap_usage,sX,,,9,,1
cap_usage,sX,,,10,,1
cap_usage,sX,,,11,,1
cap_usage,sX,,,12,,1
cap_usage,sX,,,13,,1
cap_usage,sX,,,14,,1
cap_usage,sX,,,15,,1
cap_usage,sX,,,16,,1
cap_usage,sX,,,17,,1
cap_usage,sX,,,18,,1
cap_usage,sX,,,19,,1
cap_usage,sX,,,20,,1
cap_usage,sX,,,21,,1
cap_usage,sX,,,22,,1
cap_usage,sX,,,23,,1
cap_usage,sX,,,24,,1
cap_usage,sX,,,25,,1
cap_usage,sX,,,26,,1
cap_usage,sX,,,27,,1
cap_usage,sX,,,28,,1
cap_usage,sX,,,29,,1
cap_usage,sX,,,30,,1
cap_usage,sX,,,31,,1
cap_usage,sX,,,32,,1
cap_usage,sX,,,33,,1
cap_usage,sX,,,34,,1
cap_usage,sX,,,35,,1
cap_usage,sX,,,36,,1
cap_usage,sX,,,37,,1
cap_usage,sX,,,38,,1
cap_usage,sX,,,39,,1
cap_usage,sX,,,40,,1
cap_usage,sX,,,41,,1
cap_usage,sX,,,42,,1
cap_usage,sX,,,43,,1
cap_usage,sX,,,44,,1
cap_usage,sX,,,45,,1
cap_usage,sX,,,46,,1
cap_usage,sX,,,47,,1
cap_usage,sX,,,48,,1
cap_usage,sX,,,49,,1
cap_usage,sX,,,50,,1
cap_usage,sX,,,51,,1
cap_usage,sX,,,52,,1
cap_usage,sX,,,53,,1
cap_usage,sX,,,54,,1
cap_usage,sX,,,55,,1
cap_usage,sX,,,56,,1
cap_usage,sX,,,57,,1
cap_usage,sX,,,58,,1
cap_usage,sX,,,59,,1
cap_usage,sX,,,60,,1
cap_usage,sX,,,61,,1
cap_usage,sX,,,62,,1
cap_usage,sX,,,63,,1
cap_usage,sX,,,64,,1
cap_usage,sX,,,65,,1
cap_usage,sX,,,66,,1
cap_usage,sX,,,67,,1
cap_usage,sX,,,68,,1
cap_usage,sX,,,69,,1
cap_usage,sX,,,70,,1
cap_usage,sX,,,71,,1
cap_usage,sX,,,72,,1
cap_usage,sX,,,73,,1
cap_usage,sX,,,74,,1
cap_usage,sX,,,75,,1
cap_usage,sX,,,76,,1
cap_usage,sX,,,77,,1
cap_usage,sX,,,78,,1
cap_usage,sX,,,79,,1
cap_usage,sX,,,80,,1
cap_usage,sX,,,81,,1
cap_usage,sX,,,82,,1
cap_usage,sX,,,83,,1
cap_usage,sX,,,84,,1
cap_usage,sX,,,85,,1
cap_usage,sX,,,86,,1
cap_usage,sX,,,87,,1
cap_usage,sX,,,88,,1
cap_usage,sX,,,89,,1
cap_usage,sX,,,90,,1
cap_usage,sX,,,91,,1
cap_usage,sX,,,92,,1
cap_usage,sX,,,93,,1
cap_usage,sX,,,94,,1
cap_usage,sX,,,95,,1
cap_usage,sX,,,96,,1
cap_usage,sX,,,97,,1
cap_usage,sX,,,98,,1
cap_usage,sX,,,99,,1
cap_usage,sX,,,100,,1
cap_usage,sX,,,101,,1
cap_usage,sX,,,102,,1
cap_usage,sX,,,103,,1
cap_usage,sX,,,104,,1
cap_usage,sX,,,105,,1
cap_usage,sX,,,106,,1
cap_usage,sX,,,107,,1
cap_usage,sX,,,108,,1
cap_usage,sX,,,109,,1
cap_usage,sX,,,110,,1
cap_usage,sX,,,111,,1
cap_usage,sX,,,112,,1
cap_usage,sX,,,113,,1
cap_usage,sX,,,114,,1
cap_usage,sX,,,115,,1
cap_usage,sX,,,116,,1
cap_usage,sX,,,117,,1
cap_usage,sX,,,118,,1
cap_usage,sX,,,119,,1
cap_usage,sX,,,120,,1
cap_usage,sX,,,121,,1
cap_usage,sX,,,122,,1
cap_usage,sX,,,123,,1
cap_usage,sX,,,124,,1
cap_usage,sX,,,125,,1
cap_usage,sX,,,126,,1
cap_usage,sX,,,127,,1
cap_usage,sX,,,128,,1
cap_usage,sX,,,129,,1
cap_usage,sX,,,130,,1
cap_usage,sX,,,131,,1
cap_usage,sX,,,132,,1
cap_usage,sX,,,133,,1
cap_usage,sX,,,134,,1
cap_usage,sX,,,135,,1
cap_usage,sX,,,136,,1
cap_usage,sX,,,137,,1
