section,key,u,v,i,t,value
cost,cX,,,48,,1
cost,cX,,,49,,1
cost,cX,,,50,,1
cost,cX,,,51,,1
cost,cX,,,52,,1
cost,cX,,,53,,1
cost,cX,,,54,,1
cost,cX,,,55,,1
cost,cX,,,56,,1
cost,cX,,,57,,1
cost,cX,,,58,,1
cost,cX,,,59,,1
cost,cX,,,60,,1
cost,cX,,,61,,1
cost,cX,,,62,,1
cost,cX,,,63,,1
cost,cX,,,64,,1
cost,cX,,,65,,1
cost,cX,,,66,,1
cost,cX,,,67,,1
cost,cX,,,68,,1
cost,cX,,,69,,1
cost,cX,,,70,,1
cost,cX,,,71,,1
cost,cX,,,72,,1
cost,cX,,,73,,1
cost,cX,,,74,,1
cost,cX,,,75,,1
cost,cX,,,76,,1
cost,cX,,,77,,1
cost,cX,,,78,,1
cost,cX,,,79,,1
cost,cX,,,80,,1
cost,cX,,,81,,1
cost,cX,,,82,,1
cost,cX,,,83,,1
cost,cX,,,84,,1
cost,cX,,,85,,1
cost,cX,,,86,,1
cost,cX,,,87,,1
cost,cX,,,88,,1
cost,cX,,,89,,1
cost,cX,,,90,,1
cost,cX,,,91,,1
cost,cX,,,92,,1
cost,cX,,,93,,1
cost,cX,,,94,,1
cost,cX,,,95,,1
cost,cX,,,96,,1
cost,cX,,,97,,1
cost,cX,,,98,,1
cost,cX,,,99,,1
cost,cY,0,,,,1
cost,cY,1,,,,1
cost,cY,2,,,,1
cost,cY,3,,,,1
cost,cI,,,0,,1
cost,cI,,,1,,1
cost,cI,,,2,,1
cost,cI,,,3,,1
cost,cI,,,4,,1
cost,cI,,,5,,1
cost,cI,,,6,,1
cost,cI,,,7,,1
cost,cI,,,8,,1
cost,cI,,,9,,1
cost,cI,,,10,,1
cost,cI,,,11,,1
cost,cI,,,12,,1
cost,cI,,,13,,1
cost,cI,,,14,,1
cost,cI,,,15,,1
cost,cI,,,16,,1
cost,cI,,,17,,1
cost,cI,,,18,,1
cost,cI,,,19,,1
cost,cI,,,20,,1
cost,cI,,,21,,1
cost,cI,,,22,,1
cost,cI,,,23,,1
cost,cI,,,24,,1
cost,cI,,,25,,1
cost,cI,,,26,,1
cost,cI,,,27,,1
cost,cI,,,28,,1
cost,cI,,,29,,1
cost,cI,,,30,,1
cost,cI,,,31,,1
cost,cI,,,32,,1
cost,cI,,,33,,1
cost,cI,,,34,,1
cost,cI,,,35,,1
cost,cI,,,36,,1
cost,cI,,,37,,1
cost,cI,,,38,,1
cost,cI,,,39,,1
cost,cI,,,40,,1
cost,cI,,,41,,1
cost,cI,,,42,,1
cost,cI,,,43,,1
cost,cI,,,44,,1
cost,cI,,,45,,1
cost,cI,,,46,,1
cost,cI,,,47,,1
cost,cI,,,48,,1
cost,cI,,,49,,1
cost,cI,,,50,,1
cost,cI,,,51,,1
cost,cI,,,52,,1
cost,cI,,,53,,1
cost,cI,,,54,,1
cost,cI,,,55,,1
cost,cI,,,56,,1
cost,cI,,,57,,1
cost,cI,,,58,,1
cost,cI,,,59,,1
cost,cI,,,60,,1
cost,cI,,,61,,1
cost,cI,,,62,,1
cost,cI,,,63,,1
cost,cI,,,64,,1
cost,cI,,,65,,1
cost,cI,,,66,,1
cost,cI,,,67,,1
cost,cI,,,68,,1
cost,cI,,,69,,1
cost,cI,,,70,,1
cost,cI,,,71,,1
cost,cI,,,72,,1
cost,cI,,,73,,1
cost,cI,,,74,,1
cost,cI,,,75,,1
cost,cI,,,76,,1
cost,cI,,,77,,1
cost,cI,,,78,,1
cost,cI,,,79,,1
cost,cI,,,80,,1
cost,cI,,,81,,1
cost,cI,,,82,,1
cost,cI,,,83,,1
cost,cI,,,84,,1
cost,cI,,,85,,1
cost,cI,,,86,,1
cost,cI,,,87,,1
cost,cI,,,88,,1
cost,cI,,,89,,1
cost,cI,,,90,,1
cost,cI,,,91,,1
cost,cI,,,92,,1
cost,cI,,,93,,1
cost,cI,,,94,,1
cost,cI,,,95,,1
cost,cI,,,96,,1
cost,cI,,,97,,1
cost,cI,,,98,,1
cost,cI,,,99,,1
cap_usage,sX,,,0,,1
cap_usage,sX,,,1,,1
cap_usage,sX,,,2,,1
cap_usage,sX,,,3,,1
cap_usage,sX,,,4,,1
cap_usage,sX,,,5,,1
cap_usage,sX,,,6,,1
cap_usage,sX,,,7,,1
cap_usage,sX,,,8,,1
cap_usage,sX,,,9,,1
cap_usage,sX,,,10,,1
cap_usage,sX,,,11,,1
cap_usage,sX,,,12,,1
cap_usage,sX,,,13,,1
cap_usage,sX,,,14,,1
cap_usage,sX,,,15,,1
cap_usage,sX,,,16,,1
cap_usage,sX,,,17,,1
cap_usage,sX,,,18,,1
cap_usage,sX,,,19,,1
cap_usage,sX,,,20,,1
cap_usage,sX,,,21,,1
cap_usage,sX,,,22,,1
cap_usage,sX,,,23,,1
cap_usage,sX,,,24,,1
cap_usage,sX,,,25,,1
cap_usage,sX,,,26,,1
cap_usage,sX,,,27,,1
cap_usage,sX,,,28,,1
cap_usage,sX,,,29,,1
cap_usage,sX,,,30,,1
cap_usage,sX,,,31,,1
cap_usage,sX,,,32,,1
cap_usage,sX,,,33,,1
cap_usage,sX,,,34,,1
cap_usage,sX,,,35,,1
cap_usage,sX,,,36,,1
cap_usage,sX,,,37,,1
cap_usage,sX,,,38,,1
cap_usage,sX,,,39,,1
cap_usage,sX,,,40,,1
cap_usage,sX,,,41,,1
cap_usage,sX,,,42,,1
cap_usage,sX,,,43,,1
cap_usage,sX,,,44,,1
cap_usage,sX,,,45,,1
cap_usage,sX,,,46,,1
cap_usage,sX,,,47,,1
cap_usage,sX,,,48,,1
cap_usage,sX,,,49,,1
cap_usage,sX,,,50,,1
cap_usage,sX,,,51,,1
cap_usage,sX,,,52,,1
cap_usage,sX,,,53,,1
cap_usage,sX,,,54,,1
cap_usage,sX,,,55,,1
cap_usage,sX,,,56,,1
cap_usage,sX,,,57,,1
cap_usage,sX,,,58,,1
cap_usage,sX,,,59,,1
cap_usage,sX,,,60,,1
cap_usage,sX,,,61,,1
cap_usage,sX,,,62,,1
cap_usage,sX,,,63,,1
cap_usage,sX,,,64,,1
cap_usage,sX,,,65,,1
cap_usage,sX,,,66,,1
cap_usage,sX,,,67,,1
cap_usage,sX,,,68,,1
cap_usage,sX,,,69,,1
cap_usage,sX,,,70,,1
cap_usage,sX,,,71,,1
cap_usage,sX,,,72,,1
cap_usage,sX,,,73,,1
cap_usage,sX,,,74,,1
cap_usage,sX,,,75,,1
cap_usage,sX,,,76,,1
cap_usage,sX,,,77,,1
cap_usage,sX,,,78,,1
cap_usage,sX,,,79,,1
cap_usage,sX,,,80,,1
cap_usage,sX,,,81,,1
cap_usage,sX,,,82,,1
cap_usage,sX,,,83,,1
cap_usage,sX,,,84,,1
cap_usage,sX,,,85,,1
cap_usage,sX,,,86,,1
cap_usage,sX,,,87,,1
cap_usage,sX,,,88,,1
cap_usage,sX,,,89,,1
cap_usage,sX,,,90,,1
cap_usage,sX,,,91,,1
cap_usage,sX,,,92,,1
cap_usage,sX,,,93,,1
cap_usage,sX,,,94,,1
cap_usage,sX,,,95,,1
cap_usage,sX,,,96,,1
cap_usage,sX,,,97,,1
cap_usage,sX,,,98,,1
cap_usage,sX,,,99,,1
cap_usage,sY,0,,,,120
cap_usage,sY,1,,,,120
cap_usage,sY,2,,,,120
cap_usage,sY,3,,,,120
capacity,C,0,,,0,1440
capacity,C,0,,,1,1440
capacity,C,0,,,2,1440
capacity,C,0,,,3,1440
capacity,C,0,,,4,1440
capacity,C,0,,,5,1440
capacity,C,0,,,6,1440
capacity,C,0,,,7,1440
capacity,C,0,,,8,1440
capacity,C,0,,,9,1440
capacity,C,0,,,10,1440
capacity,C,0,,,11,1440
capacity,C,0,,,12,1440
capacity,C,0,,,13,1440
capacity,C,0,,,14,1440
capacity,C,0,,,15,1440
capacity,C,0,,,16,1440
capacity,C,0,,,17,1440
capacity,C,0,,,18,1440
capacity,C,0,,,19,1440
capacity,C,0,,,20,1440
capacity,C,0,,,21,1440
capacity,C,0,,,22,1440
capacity,C,0,,,23,1440
capacity,C,0,,,24,1440
capacity,C,0,,,25,1440
capacity,C,0,,,26,1440
capacity,C,0,,,27,1440
capacity,C,0,,,28,1440
capacity,C,0,,,29,1440
capacity,C,1,,,0,1440
capacity,C,1,,,1,1440
capacity,C,1,,,2,1440
capacity,C,1,,,3,1440
capacity,C,1,,,4,1440
capacity,C,1,,,5,1440
capacity,C,1,,,6,1440
capacity,C,1,,,7,1440
capacity,C,1,,,8,1440
capacity,C,1,,,9,1440
capacity,C,1,,,10,1440
capacity,C,1,,,11,1440
capacity,C,1,,,12,1440
capacity,C,1,,,13,1440
capacity,C,1,,,14,1440
capacity,C,1,,,15,1440
capacity,C,1,,,16,1440
capacity,C,1,,,17,1440
capacity,C,1,,,18,1440
capacity,C,1,,,19,1440
capacity,C,1,,,20,1440
capacity,C,1,,,21,1440
capacity,C,1,,,22,1440
capacity,C,1,,,23,1440
capacity,C,1,,,24,1440
capacity,C,1,,,25,1440
capacity,C,1,,,26,1440
capacity,C,1,,,27,1440
capacity,C,1,,,28,1440
capacity,C,1,,,29,1440
capacity,C,2,,,0,1440
capacity,C,2,,,1,1440
capacity,C,2,,,2,1440
capacity,C,2,,,3,1440
capacity,C,2,,,4,1440
capacity,C,2,,,5,1440
capacity,C,2,,,6,1440
capacity,C,2,,,7,1440
capacity,C,2,,,8,1440
capacity,C,2,,,9,1440
capacity,C,2,,,10,1440
capacity,C,2,,,11,1440
capacity,C,2,,,12,1440
capacity,C,2,,,13,1440
capacity,C,2,,,14,1440
capacity,C,2,,,15,1440
capacity,C,2,,,16,1440
capacity,C,2,,,17,1440
capacity,C,2,,,18,1440
capacity,C,2,,,19,1440
capacity,C,2,,,20,1440
capacity,C,2,,,21,1440
capacity,C,2,,,22,1440
capacity,C,2,,,23,1440
capacity,C,2,,,24,1440
capacity,C,2,,,25,1440
capacity,C,2,,,26,1440
capacity,C,2,,,27,1440
capacity,C,2,,,28,1440
capacity,C,2,,,29,1440
capacity,C,3,,,0,1440
capacity,C,3,,,1,1440
capacity,C,3,,,2,1440
capacity,C,3,,,3,1440
capacity,C,3,,,4,1440
capacity,C,3,,,5,1440
capacity,C,3,,,6,1440
capacity,C,3,,,7,1440
capacity,C,3,,,8,1440
capacity,C,3,,,9,1440
capacity,C,3,,,10,1440
capacity,C,3,,,11,1440
capacity,C,3,,,12,1440
capacity,C,3,,,13,1440
capacity,C,3,,,14,1440
capacity,C,3,,,15,1440
capacity,C,3,,,16,1440
capacity,C,3,,,17,1440
capacity,C,3,,,18,1440
capacity,C,3,,,19,1440
capacity,C,3,,,20,1440
capacity,C,3,,,21,1440
capacity,C,3,,,22,1440
capacity,C,3,,,23,1440
capacity,C,3,,,24,1440
capacity,C,3,,,25,1440
capacity,C,3,,,26,1440
capacity,C,3,,,27,1440
capacity,C,3,,,28,1440
capacity,C,3,,,29,1440
capacity,C,4,,,0,1440
capacity,C,4,,,1,1440
capacity,C,4,,,2,1440
capacity,C,4,,,3,1440
capacity,C,4,,,4,1440
capacity,C,4,,,5,1440
capacity,C,4,,,6,1440
capacity,C,4,,,7,1440
capacity,C,4,,,8,1440
capacity,C,4,,,9,1440
capacity,C,4,,,10,1440
capacity,C,4,,,11,1440
capacity,C,4,,,12,1440
capacity,C,4,,,13,1440
capacity,C,4,,,14,1440
capacity,C,4,,,15,1440
capacity,C,4,,,16,1440
capacity,C,4,,,17,1440
capacity,C,4,,,18,1440
capacity,C,4,,,19,1440
capacity,C,4,,,20,1440
capacity,C,4,,,21,1440
capacity,C,4,,,22,1440
capacity,C,4,,,23,1440
capacity,C,4,,,24,1440
capacity,C,4,,,25,1440
capacity,C,4,,,26,1440
capacity,C,4,,,27,1440
capacity,C,4,,,28,1440
capacity,C,4,,,29,1440
capacity,C,5,,,0,1440
capacity,C,5,,,1,1440
capacity,C,5,,,2,1440
capacity,C,5,,,3,1440
capacity,C,5,,,4,1440
capacity,C,5,,,5,1440
capacity,C,5,,,6,1440
capacity,C,5,,,7,1440
capacity,C,5,,,8,1440
capacity,C,5,,,9,1440
capacity,C,5,,,10,1440
capacity,C,5,,,11,1440
capacity,C,5,,,12,1440
capacity,C,5,,,13,1440
capacity,C,5,,,14,1440
capacity,C,5,,,15,1440
capacity,C,5,,,16,1440
capacity,C,5,,,17,1440
capacity,C,5,,,18,1440
capacity,C,5,,,19,1440
capacity,C,5,,,20,1440
capacity,C,5,,,21,1440
capacity,C,5,,,22,1440
capacity,C,5,,,23,1440
capacity,C,5,,,24,1440
capacity,C,5,,,25,1440
capacity,C,5,,,26,1440
capacity,C,5,,,27,1440
capacity,C,5,,,28,1440
capacity,C,5,,,29,1440
init,I0,0,,0,,0
init,I0,0,,1,,0
init,I0,0,,2,,0
init,I0,0,,3,,0
init,I0,0,,4,,0
init,I0,0,,5,,0
init,I0,0,,6,,0
init,I0,0,,7,,0
init,I0,0,,8,,0
init,I0,0,,9,,0
init,I0,0,,10,,0
init,I0,0,,11,,0
init,I0,0,,12,,0
init,I0,0,,13,,0
init,I0,0,,14,,0
init,I0,0,,15,,0
init,I0,0,,16,,0
init,I0,0,,17,,0
init,I0,0,,18,,0
init,I0,0,,19,,0
init,I0,0,,20,,0
init,I0,0,,21,,0
init,I0,0,,22,,0
init,I0,0,,23,,0
init,I0,0,,24,,0
init,I0,0,,25,,0
init,I0,0,,26,,0
init,I0,0,,27,,0
init,I0,0,,28,,0
init,I0,0,,29,,0
init,I0,0,,30,,0
init,I0,0,,31,,0
init,I0,0,,32,,0
init,I0,0,,33,,0
init,I0,0,,34,,0
init,I0,0,,35,,0
init,I0,0,,36,,0
init,I0,0,,37,,0
init,I0,0,,38,,0
init,I0,0,,39,,0
init,I0,0,,40,,0
init,I0,0,,41,,0
init,I0,0,,42,,0
init,I0,0,,43,,0
init,I0,0,,44,,0
init,I0,0,,45,,0
init,I0,0,,46,,0
init,I0,0,,47,,0
init,I0,0,,48,,0
init,I0,0,,49,,0
init,I0,0,,50,,0
init,I0,0,,51,,0
init,I0,0,,52,,0
init,I0,0,,53,,0
init,I0,0,,54,,0
init,I0,0,,55,,0
init,I0,0,,56,,0
init,I0,0,,57,,0
init,I0,0,,58,,0
init,I0,0,,59,,0
init,I0,0,,60,,0
init,I0,0,,61,,0
init,I0,0,,62,,0
init,I0,0,,63,,0
init,I0,0,,64,,0
init,I0,0,,65,,0
init,I0,0,,66,,0
init,I0,0,,67,,0
init,I0,0,,68,,0
init,I0,0,,69,,0
init,I0,0,,70,,0
init,I0,0,,71,,0
init,I0,0,,72,,0
init,I0,0,,73,,0
init,I0,0,,74,,0
init,I0,0,,75,,0
init,I0,0,,76,,0
init,I0,0,,77,,0
init,I0,0,,78,,0
init,I0,0,,79,,0
init,I0,0,,80,,0
init,I0,0,,81,,0
init,I0,0,,82,,0
init,I0,0,,83,,0
init,I0,0,,84,,0
init,I0,0,,85,,0
init,I0,0,,86,,0
init,I0,0,,87,,0
init,I0,0,,88,,0
init,I0,0,,89,,0
init,I0,0,,90,,0
init,I0,0,,91,,0
init,I0,0,,92,,0
init,I0,0,,93,,0
init,I0,0,,94,,0
init,I0,0,,95,,0
init,I0,0,,96,,0
init,I0,0,,97,,0
init,I0,0,,98,,0
init,I0,0,,99,,0
init,I0,1,,0,,0
init,I0,1,,1,,0
init,I0,1,,2,,0
init,I0,1,,3,,0
init,I0,1,,4,,0
init,I0,1,,5,,0
init,I0,1,,6,,0
init,I0,1,,7,,0
init,I0,1,,8,,0
init,I0,1,,9,,0
init,I0,1,,10,,0
init,I0,1,,11,,0
init,I0,1,,12,,0
init,I0,1,,13,,0
init,I0,1,,14,,0
init,I0,1,,15,,0
init,I0,1,,16,,0
init,I0,1,,17,,0
init,I0,1,,18,,0
init,I0,1,,19,,0
init,I0,1,,20,,0
init,I0,1,,21,,0
init,I0,1,,22,,0
init,I0,1,,23,,0
init,I0,1,,24,,0
init,I0,1,,25,,0
init,I0,1,,26,,0
init,I0,1,,27,,0
init,I0,1,,28,,0
init,I0,1,,29,,0
init,I0,1,,30,,0
init,I0,1,,31,,0
init,I0,1,,32,,0
init,I0,1,,33,,0
init,I0,1,,34,,0
init,I0,1,,35,,0
init,I0,1,,36,,0
init,I0,1,,37,,0
init,I0,1,,38,,0
init,I0,1,,39,,0
init,I0,1,,40,,0
init,I0,1,,41,,0
init,I0,1,,42,,0
init,I0,1,,43,,0
init,I0,1,,44,,0
init,I0,1,,45,,0
init,I0,1,,46,,0
init,I0,1,,47,,0
init,I0,1,,48,,0
init,I0,1,,49,,0
init,I0,1,,50,,0
init,I0,1,,51,,0
init,I0,1,,52,,0
init,I0,1,,53,,0
init,I0,1,,54,,0
init,I0,1,,55,,0
init,I0,1,,56,,0
init,I0,1,,57,,0
init,I0,1,,58,,0
init,I0,1,,59,,0
init,I0,1,,60,,0
init,I0,1,,61,,0
init,I0,1,,62,,0
init,I0,1,,63,,0
init,I0,1,,64,,0
init,I0,1,,65,,0
init,I0,1,,66,,0
init,I0,1,,67,,0
init,I0,1,,68,,0
init,I0,1,,69,,0
init,I0,1,,70,,0
init,I0,1,,71,,0
init,I0,1,,72,,0
init,I0,1,,73,,0
init,I0,1,,74,,0
init,I0,1,,75,,0
init,I0,1,,76,,0
init,I0,1,,77,,0
init,I0,1,,78,,0
init,I0,1,,79,,0
init,I0,1,,80,,0
init,I0,1,,81,,0
init,I0,1,,82,,0
init,I0,1,,83,,0
init,I0,1,,84,,0
init,I0,1,,85,,0
init,I0,1,,86,,0
init,I0,1,,87,,0
init,I0,1,,88,,0
init,I0,1,,89,,0
init,I0,1,,90,,0
init,I0,1,,91,,0
init,I0,1,,92,,0
init,I0,1,,93,,0
init,I0,1,,94,,0
init,I0,1,,95,,0
init,I0,1,,96,,0
init,I0,1,,97,,0
init,I0,1,,98,,0
init,I0,1,,99,,0
init,I0,2,,0,,0
init,I0,2,,1,,0
init,I0,2,,2,,0
init,I0,2,,3,,0
init,I0,2,,4,,0
init,I0,2,,5,,0
init,I0,2,,6,,0
init,I0,2,,7,,0
init,I0,2,,8,,0
init,I0,2,,9,,0
init,I0,2,,10,,0
init,I0,2,,11,,0
init,I0,2,,12,,0
init,I0,2,,13,,0
init,I0,2,,14,,0
init,I0,2,,15,,0
init,I0,2,,16,,0
init,I0,2,,17,,0
init,I0,2,,18,,0
init,I0,2,,19,,0
init,I0,2,,20,,0
init,I0,2,,21,,0
init,I0,2,,22,,0
init,I0,2,,23,,0
init,I0,2,,24,,0
init,I0,2,,25,,0
init,I0,2,,26,,0
init,I0,2,,27,,0
init,I0,2,,28,,0
init,I0,2,,29,,0
init,I0,2,,30,,0
init,I0,2,,31,,0
init,I0,2,,32,,0
init,I0,2,,33,,0
init,I0,2,,34,,0
init,I0,2,,35,,0
init,I0,2,,36,,0
init,I0,2,,37,,0
init,I0,2,,38,,0
init,I0,2,,39,,0
init,I0,2,,40,,0
init,I0,2,,41,,0
init,I0,2,,42,,0
init,I0,2,,43,,0
init,I0,2,,44,,0
init,I0,2,,45,,0
init,I0,2,,46,,0
init,I0,2,,47,,0
init,I0,2,,48,,0
init,I0,2,,49,,0
init,I0,2,,50,,0
init,I0,2,,51,,0
init,I0,2,,52,,0
init,I0,2,,53,,0
init,I0,2,,54,,0
init,I0,2,,55,,0
init,I0,2,,56,,0
init,I0,2,,57,,0
init,I0,2,,58,,0
init,I0,2,,59,,0
init,I0,2,,60,,0
init,I0,2,,61,,0
init,I0,2,,62,,0
init,I0,2,,63,,0
init,I0,2,,64,,0
init,I0,2,,65,,0
init,I0,2,,66,,0
init,I0,2,,67,,0
init,I0,2,,68,,0
init,I0,2,,69,,0
init,I0,2,,70,,0
init,I0,2,,71,,0
init,I0,2,,72,,0
init,I0,2,,73,,0
init,I0,2,,74,,0
init,I0,2,,75,,0
init,I0,2,,76,,0
init,I0,2,,77,,0
init,I0,2,,78,,0
init,I0,2,,79,,0
init,I0,2,,80,,0
init,I0,2,,81,,0
init,I0,2,,82,,0
init,I0,2,,83,,0
init,I0,2,,84,,0
init,I0,2,,85,,0
init,I0,2,,86,,0
init,I0,2,,87,,0
init,I0,2,,88,,0
init,I0,2,,89,,0
init,I0,2,,90,,0
init,I0,2,,91,,0
init,I0,2,,92,,0
init,I0,2,,93,,0
init,I0,2,,94,,0
init,I0,2,,95,,0
init,I0,2,,96,,0
init,I0,2,,97,,0
init,I0,2,,98,,0
init,I0,2,,99,,0
init,I0,3,,0,,0
init,I0,3,,1,,0
init,I0,3,,2,,0
init,I0,3,,3,,0
init,I0,3,,4,,0
init,I0,3,,5,,0
init,I0,3,,6,,0
init,I0,3,,7,,0
init,I0,3,,8,,0
init,I0,3,,9,,0
init,I0,3,,10,,0
init,I0,3,,11,,0
init,I0,3,,12,,0
init,I0,3,,13,,0
init,I0,3,,14,,0
init,I0,3,,15,,0
init,I0,3,,16,,0
init,I0,3,,17,,0
init,I0,3,,18,,0
init,I0,3,,19,,0
init,I0,3,,20,,0
init,I0,3,,21,,0
init,I0,3,,22,,0
init,I0,3,,23,,0
init,I0,3,,24,,0
init,I0,3,,25,,0
init,I0,3,,26,,0
init,I0,3,,27,,0
init,I0,3,,28,,0
init,I0,3,,29,,0
init,I0,3,,30,,0
init,I0,3,,31,,0
init,I0,3,,32,,0
init,I0,3,,33,,0
init,I0,3,,34,,0
init,I0,3,,35,,0
init,I0,3,,36,,0
init,I0,3,,37,,0
init,I0,3,,38,,0
init,I0,3,,39,,0
init,I0,3,,40,,0
init,I0,3,,41,,0
init,I0,3,,42,,0
init,I0,3,,43,,0
init,I0,3,,44,,0
init,I0,3,,45,,0
init,I0,3,,46,,0
init,I0,3,,47,,0
init,I0,3,,48,,0
init,I0,3,,49,,0
init,I0,3,,50,,0
init,I0,3,,51,,0
init,I0,3,,52,,0
init,I0,3,,53,,0
init,I0,3,,54,,0
init,I0,3,,55,,0
init,I0,3,,56,,0
init,I0,3,,57,,0
init,I0,3,,58,,0
init,I0,3,,59,,0
init,I0,3,,60,,0
init,I0,3,,61,,0
init,I0,3,,62,,0
init,I0,3,,63,,0
init,I0,3,,64,,0
init,I0,3,,65,,0
init,I0,3,,66,,0
init,I0,3,,67,,0
init,I0,3,,68,,0
init,I0,3,,69,,0
init,I0,3,,70,,0
init,I0,3,,71,,0
init,I0,3,,72,,0
init,I0,3,,73,,0
init,I0,3,,74,,0
init,I0,3,,75,,0
init,I0,3,,76,,0
init,I0,3,,77,,0
init,I0,3,,78,,0
init,I0,3,,79,,0
init,I0,3,,80,,0
init,I0,3,,81,,0
init,I0,3,,82,,0
init,I0,3,,83,,0
init,I0,3,,84,,0
init,I0,3,,85,,0
init,I0,3,,86,,0
init,I0,3,,87,,0
init,I0,3,,88,,0
init,I0,3,,89,,0
init,I0,3,,90,,0
init,I0,3,,91,,0
init,I0,3,,92,,0
init,I0,3,,93,,0
init,I0,3,,94,,0
init,I0,3,,95,,0
init,I0,3,,96,,0
init,I0,3,,97,,0
init,I0,3,,98,,0
init,I0,3,,99,,0
init,I0,4,,0,,0
init,I0,4,,1,,0
init,I0,4,,2,,0
init,I0,4,,3,,0
init,I0,4,,4,,0
init,I0,4,,5,,0
init,I0,4,,6,,0
init,I0,4,,7,,0
init,I0,4,,8,,0
init,I0,4,,9,,0
init,I0,4,,10,,0
init,I0,4,,11,,0
init,I0,4,,12,,0
init,I0,4,,13,,0
init,I0,4,,14,,0
